mfcc_mean_1,mfcc_mean_2,mfcc_mean_4,mfcc_mean_5,mfcc_mean_7,mfcc_mean_8,mfcc_mean_11,mfcc_std_11,mfcc_std_12,mfcc_std_13,delta_std_4,delta_std_11,delta_std_13,delta2_std_2,delta2_std_11,spectral_centroid_mean,spectral_bandwidth_mean,spectral_rolloff_mean,rms_mean,rms_std,Label
-605.1358032226562,140.149169921875,23.67756843566895,-12.22397327423096,32.19902038574219,9.819525718688965,1.703132271766663,8.90873908996582,5.807465076446533,11.57953929901123,2.255933523178101,1.215458869934082,1.35965883731842,1.677312970161438,0.6759770512580872,1748.793542209105,3247.27946156307,3285.509707322761,0.005113176070153713,0.005681335460394621,Ripe
-580.1521606445312,141.2895965576172,19.7479076385498,-19.63591957092285,27.90511322021484,8.58796501159668,0.2797482013702393,9.318204879760742,5.969220638275146,12.91050052642822,2.415327787399292,1.329882740974426,1.54421603679657,1.899613261222839,0.7092282772064209,1879.611241775857,3161.239424030653,3470.30958488806,0.005648045800626278,0.006680515129119158,Ripe
-592.334716796875,138.9831848144531,23.22931289672852,-16.12033081054688,32.6779670715332,9.055169105529785,0.4665526747703552,9.444968223571777,6.034765720367432,13.35738754272461,2.216059684753418,1.31909167766571,1.535458326339722,1.839894533157349,0.717287540435791,1882.520049150955,3217.154756809683,3641.361065764926,0.005194208584725857,0.00590978330001235,Ripe
-593.5919189453125,130.2125396728516,22.42461395263672,-13.90310955047607,30.96271896362305,9.304797172546387,-0.1776311248540878,10.2338285446167,6.08353328704834,11.47611618041992,2.31639838218689,1.387197494506836,1.524144291877747,1.759287357330322,0.7229040265083313,1992.364377948876,3406.646471646709,4085.844945195895,0.004931796342134476,0.006142254453152418,Ripe
-585.9736938476562,141.8339080810547,23.78764343261719,-9.880121231079102,35.56221008300781,12.62198734283447,1.820973873138428,9.194602012634277,5.627205371856689,12.09846019744873,2.342682361602783,1.328794240951538,1.571656703948975,1.825421452522278,0.736726701259613,1434.593255571928,2704.024843865562,2385.114709654851,0.006507968995720148,0.005458822008222342,Ripe
-599.4765625,132.4044342041016,22.70139694213867,-13.86546802520752,32.59890365600586,8.917266845703125,0.06394144892692566,9.866825103759766,6.243500232696533,13.56782531738281,2.441133975982666,1.421733975410461,1.571462392807007,1.910758495330811,0.7187033891677856,1999.371318697308,3352.425889256315,4019.519326853198,0.004878032021224499,0.006113758310675621,Ripe
-590.61279296875,137.9331207275391,19.93850517272949,-16.20078277587891,30.84869194030762,9.192638397216797,0.1032822877168655,9.099149703979492,6.272294998168945,12.87150764465332,2.584564924240112,1.376145958900452,1.560819745063782,2.004966497421265,0.7307243943214417,1909.8514093028,3279.274458335278,3749.669863572761,0.004680915735661983,0.005687810014933348,Ripe
-588.4204711914062,138.6725311279297,12.18564224243164,-23.17227745056152,26.27166557312012,5.989509582519531,-0.1587231457233429,11.14146614074707,7.687192916870117,11.99212265014648,3.272720336914062,1.537057518959045,1.425397038459778,1.817247867584229,0.8067243099212646,2115.623635380183,3347.442250211692,4246.540490904851,0.004468467086553574,0.00586813036352396,Ripe
-580.8202514648438,127.8626403808594,20.28401565551758,-14.82940101623535,30.00059509277344,9.036798477172852,0.4633922576904297,9.11671257019043,6.159885406494141,12.55487632751465,2.448897361755371,1.383266091346741,1.542100548744202,1.931954622268677,0.6931155920028687,1891.359017061155,3262.717532342116,3736.921350279851,0.005197555292397738,0.006583231035619974,Ripe
-580.8202514648438,127.8626403808594,20.28401565551758,-14.82940101623535,30.00059509277344,9.036798477172852,0.4633922576904297,9.11671257019043,6.159885406494141,12.55487632751465,2.448897361755371,1.383266091346741,1.542100548744202,1.931954622268677,0.6931155920028687,1891.359017061155,3262.717532342116,3736.921350279851,0.005197555292397738,0.006583231035619974,Ripe
-544.0585327148438,106.8585357666016,21.5313892364502,-5.779347896575928,27.64216423034668,11.63288879394531,1.61859142780304,9.71039867401123,7.031270027160645,11.19538116455078,2.175414323806763,1.477427959442139,1.366251349449158,2.015992403030396,0.7811051607131958,1582.577703588382,2939.502188726552,2904.375583022388,0.006748646963387728,0.009924436919391155,Ripe
-557.7975463867188,117.1151504516602,19.2267017364502,-13.28326320648193,29.15873527526855,10.33725547790527,0.8137232065200806,8.729653358459473,6.10711145401001,11.43573951721191,2.510190486907959,1.378795027732849,1.476032257080078,1.884133815765381,0.7582606077194214,1811.339883690713,3152.11557836022,3502.091592817164,0.006170829758048058,0.007886482402682304,Ripe
-554.1509399414062,111.6841201782227,20.19520950317383,-11.57238864898682,23.14014625549316,7.219698905944824,1.279410004615784,10.30670738220215,7.710361957550049,12.59476757049561,2.354127645492554,1.486457943916321,1.488172173500061,1.994483590126038,0.7647778391838074,1811.483209474442,3206.528013594733,3428.135931669776,0.006001523230224848,0.009104638360440731,Ripe
-574.7857055664062,131.3588104248047,20.39523696899414,-14.52206134796143,28.08273124694824,8.054604530334473,-1.216306447982788,8.585301399230957,6.243644714355469,13.16969966888428,2.349315166473389,1.302486300468445,1.574681639671326,1.877697229385376,0.6530737280845642,1884.464556532579,3221.174813426739,3721.173186800373,0.005376319866627455,0.006835999898612499,Ripe
-542.0640258789062,111.7918243408203,14.88780403137207,-11.13231182098389,25.93152236938477,9.508949279785156,-0.9600498080253601,8.136853218078613,6.638049602508545,12.32898807525635,2.837373971939087,1.37606942653656,1.487800717353821,2.092635154724121,0.6996630430221558,1960.454597414151,3152.485377269745,3816.840601679105,0.006164952646940947,0.009297986514866352,Ripe
-570.6382446289062,132.4232940673828,18.0529842376709,-15.4323902130127,28.08974647521973,7.681363582611084,-1.18172550201416,9.12929916381836,6.506213188171387,13.32856369018555,2.886781930923462,1.322491884231567,1.565874695777893,2.029665470123291,0.6914913058280945,1869.405613740728,3186.712066486547,3625.220090951493,0.005487303715199232,0.007054821122437716,Ripe
-550.5414428710938,117.4589385986328,17.22734069824219,-13.74450206756592,21.79971122741699,7.081708908081055,-0.4799041450023651,8.012208938598633,5.864234447479248,11.61142158508301,2.454281568527222,1.215580463409424,1.429249286651611,2.118200302124023,0.645526111125946,2040.953262388914,3257.700577481894,4046.278130830224,0.006194502115249634,0.00879255123436451,Ripe
-582.5547485351562,137.4818420410156,17.79694557189941,-17.02449035644531,32.40655517578125,7.386329174041748,-0.9979800581932068,7.966197490692139,6.685861110687256,12.55423164367676,2.692245006561279,1.243386268615723,1.603539824485779,1.913920521736145,0.6391688585281372,1950.436596729409,3231.900603325325,3930.613048041045,0.004980211611837149,0.006356582976877689,Ripe
-572.2210693359375,138.04443359375,22.31770133972168,-15.3697624206543,26.33575248718262,5.222590446472168,-0.2532379925251007,9.31069278717041,5.915691375732422,10.27965450286865,2.292324304580688,1.183023452758789,1.292993545532227,1.983745694160461,0.6637688875198364,2100.843856009759,3323.311474295622,4325.317018423508,0.006330300588160753,0.00783048290759325,Ripe
-565.88720703125,141.9553680419922,25.00029182434082,-13.36299419403076,34.6116828918457,11.28495025634766,3.24339485168457,9.222606658935547,5.95621395111084,12.68659591674805,2.077047824859619,1.360483884811401,1.442112445831299,1.954910755157471,0.7042186260223389,1615.554525445062,2852.794736946694,2956.726620802239,0.006697387434542179,0.007117724977433681,Ripe
-565.62451171875,134.9198760986328,25.04960823059082,-16.4046688079834,27.78099060058594,5.682219982147217,1.895492792129517,10.63701057434082,6.536084175109863,10.64737224578857,2.136916160583496,1.38801383972168,1.256721973419189,2.067270994186401,0.6949053406715393,2185.533817464814,3287.857950656702,4523.365350979478,0.006608048919588327,0.008017659187316895,Ripe
-561.8567504882812,142.5820617675781,23.96141624450684,-15.99919033050537,30.92618370056152,7.185218811035156,3.066386938095093,10.86757183074951,6.390450000762939,11.52243709564209,2.230705976486206,1.365978002548218,1.386384248733521,1.896667718887329,0.7019333243370056,1836.768240829911,3024.910961140973,3626.148554104478,0.006908165290951729,0.007872494868934155,Ripe
-585.4591674804688,143.0576019287109,22.03508949279785,-15.96480178833008,30.02611541748047,7.450306415557861,0.7971416115760803,8.734543800354004,5.431613922119141,12.58920955657959,2.181142091751099,1.207816004753113,1.43048095703125,1.708981394767761,0.6511660218238831,1597.687969812082,2998.221182962995,2700.327950093284,0.006031258963048458,0.006349137052893639,Ripe
-575.5958251953125,139.9954071044922,21.18820953369141,-17.81071853637695,32.71095657348633,7.719282627105713,1.989306449890137,8.811188697814941,5.453411102294922,11.07816791534424,2.495433568954468,1.400193214416504,1.353826642036438,2.142811059951782,0.7229030728340149,2189.300610409738,3273.361658251465,4509.795504897388,0.006085761822760105,0.007306290790438652,Ripe
-559.302001953125,128.8109283447266,21.3532829284668,-15.27154445648193,29.80481338500977,7.17411470413208,2.864301204681396,11.61797332763672,6.330854415893555,9.911554336547852,2.601586818695068,1.490668177604675,1.326919555664062,2.021632671356201,0.7170093655586243,2277.858910205701,3286.801265658023,4581.608558768657,0.006469204090535641,0.00791397038847208,Ripe
-559.3215942382812,131.6972503662109,22.51592063903809,-16.76340866088867,28.89213180541992,8.7855224609375,3.325357913970947,10.04202461242676,5.500919342041016,11.47932052612305,2.80134105682373,1.467855215072632,1.376116156578064,2.350585699081421,0.7168084979057312,2192.521291555808,3208.447823143065,4416.627798507463,0.006653184536844492,0.008022145368158817,Ripe
-569.2291870117188,137.5577392578125,23.8528938293457,-18.65099334716797,32.77540588378906,9.496707916259766,6.260386943817139,11.78372764587402,6.198807239532471,10.37387943267822,2.488410949707031,1.560887932777405,1.296099066734314,2.092149019241333,0.7460833787918091,2229.104115784621,3221.492585318731,4495.618586753732,0.006146429572254419,0.007257469929754734,Ripe
-560.75830078125,137.6256256103516,23.88457870483398,-18.13798141479492,30.48960876464844,7.826898097991943,2.142683744430542,12.99618530273438,6.085178852081299,10.51797008514404,2.454642534255981,1.52646279335022,1.215044975280762,2.038578987121582,0.7066293954849243,2319.54150209613,3217.531010043181,4567.931582322762,0.006990518886595964,0.00820850022137165,Ripe
-560.75830078125,137.6256256103516,23.88457870483398,-18.13798141479492,30.48960876464844,7.826898097991943,2.142683744430542,12.99618530273438,6.085178852081299,10.51797008514404,2.454642534255981,1.52646279335022,1.215044975280762,2.038578987121582,0.7066293954849243,2319.54150209613,3217.531010043181,4567.931582322762,0.006990518886595964,0.00820850022137165,Ripe
-572.2687377929688,124.992561340332,27.53898811340332,-14.46965408325195,31.83832740783691,8.897200584411621,4.364567756652832,11.14066410064697,5.390467643737793,9.523429870605469,2.251801013946533,1.45490026473999,1.165439367294312,2.274510383605957,0.6943597197532654,2446.086169269659,3368.8401720174,4894.000699626866,0.005950120743364096,0.007171024568378925,Ripe
-583.5764770507812,132.5226440429688,29.50116539001465,-15.95222663879395,33.51095962524414,9.596176147460938,4.835920333862305,11.56524467468262,5.8475022315979,9.573822975158691,2.644604921340942,1.546895265579224,1.163987755775452,2.443506717681885,0.7582837343215942,2465.087398198296,3370.508873840847,4894.464931203358,0.005757744424045086,0.006860827095806599,Ripe
-566.7730102539062,126.3352508544922,28.00602531433105,-12.89595508575439,33.18655395507812,10.37721729278564,5.802890777587891,11.83708953857422,5.983459949493408,9.597911834716797,2.207987785339355,1.505422353744507,1.222372770309448,2.186564445495605,0.6934589743614197,2288.32743393455,3286.580202154742,4620.068359375,0.006128096953034401,0.007453596219420433,Ripe
-574.339599609375,125.5164642333984,28.56077003479004,-12.73605728149414,30.03298950195312,9.984625816345215,4.283743858337402,13.93929576873779,5.407063484191895,9.35109806060791,2.334992170333862,1.478948831558228,1.144199252128601,2.290279865264893,0.7122097015380859,2554.403772829456,3445.330151322565,4986.025682136194,0.006659470498561859,0.008637569844722748,Ripe
-587.2542724609375,143.1533203125,23.4027214050293,-12.68026256561279,29.80192184448242,9.069008827209473,2.010418891906738,8.959771156311035,5.671072959899902,12.69277477264404,2.442718505859375,1.294095635414124,1.380769729614258,2.022603511810303,0.6770480275154114,1566.355872633612,2939.270777668368,2742.573023554105,0.006243438459932804,0.006129794288426638,Ripe
-563.311279296875,118.9440536499023,27.35515213012695,-14.51624965667725,31.61641693115234,7.928335189819336,4.466063976287842,10.16686153411865,5.365890026092529,10.13089847564697,2.500770330429077,1.421241164207458,1.205746173858643,2.103378057479858,0.7037788033485413,2476.884500376177,3398.617928826452,4977.455253031716,0.006574292667210102,0.008361391723155975,Ripe
-560.076171875,125.8837051391602,26.11977958679199,-13.51863288879395,29.20944786071777,9.995010375976562,4.961033821105957,11.6789722442627,5.876896858215332,10.69324684143066,2.598071098327637,1.580410838127136,1.270540833473206,2.186641931533813,0.7866806983947754,2268.39933013007,3260.452430105972,4472.942659748134,0.006917877588421106,0.008400735445320606,Ripe
-554.8467407226562,121.929931640625,26.58484840393066,-14.22351264953613,29.94306373596191,7.557056903839111,4.316876411437988,11.97756862640381,6.818681716918945,9.910018920898438,2.576109886169434,1.567207455635071,1.238458752632141,2.289360761642456,0.7965666055679321,2307.25021387595,3252.475079190468,4641.244461287313,0.006969306617975235,0.008558197878301144,Ripe
-560.9342651367188,125.3102569580078,24.93180656433105,-11.87327671051025,29.59921073913574,10.67394065856934,6.312210083007812,11.81405925750732,6.485132217407227,11.36859512329102,2.887617826461792,1.56176233291626,1.38779079914093,2.166329383850098,0.7322133183479309,2211.177927142738,3201.391082191596,4396.130188899254,0.006726203951984644,0.008054334670305252,Ripe
-555.3211059570312,128.9054412841797,25.43081474304199,-12.54565238952637,28.52171516418457,9.940927505493164,4.995769023895264,11.85628890991211,6.256036281585693,10.21277141571045,2.680766105651855,1.51574718952179,1.289662837982178,2.214874505996704,0.8142238259315491,2218.269986564953,3210.565776735449,4416.342117537313,0.007497993763536215,0.009098959155380726,Ripe
-582.6279296875,131.0994415283203,23.45464134216309,-16.87391471862793,35.22745513916016,11.20404148101807,7.679452896118164,12.42277050018311,5.681958675384521,11.15456771850586,2.577980995178223,1.703861474990845,1.297723412513733,2.102268934249878,0.792415201663971,2398.329446270566,3348.328826861662,4750.231751399254,0.005053166765719652,0.006264071445912123,Ripe
-546.7481689453125,151.2498779296875,21.54248237609863,-16.93996810913086,35.73183059692383,10.90209102630615,2.951667785644531,9.214570045471191,7.252099514007568,10.33676815032959,2.708891868591309,1.487245798110962,1.421948671340942,2.163146495819092,0.7905212640762329,1720.149519252495,2690.328888542407,3504.019939365672,0.00686748931184411,0.006892290432006121,Ripe
-560.30029296875,155.4922637939453,11.55181980133057,-25.7778205871582,36.23672485351562,13.25484848022461,1.814030289649963,9.619175910949707,6.966134071350098,12.39745426177979,3.061590433120728,1.420035839080811,1.407418251037598,1.97671377658844,0.6926053166389465,1936.913138235806,2811.658025835006,3848.551189365672,0.005408979952335358,0.006039591040462255,Ripe
-577.0934448242188,145.8485260009766,26.15490913391113,-14.48327541351318,41.11394882202148,14.88069725036621,6.339793682098389,11.77410125732422,5.617919445037842,10.72973918914795,2.127108812332153,1.631999731063843,1.263496875762939,2.117168188095093,0.761020302772522,1907.716816342328,2965.346017860955,4103.935206213663,0.005538024008274078,0.005818667821586132,Ripe
-577.0934448242188,145.8485260009766,26.15490913391113,-14.48327541351318,41.11394882202148,14.88069725036621,6.339793682098389,11.77410125732422,5.617919445037842,10.72973918914795,2.127108812332153,1.631999731063843,1.263496875762939,2.117168188095093,0.761020302772522,1907.716816342328,2965.346017860955,4103.935206213663,0.005538024008274078,0.005818667821586132,Ripe
-585.6341552734375,147.6750030517578,24.09769248962402,-12.68844509124756,34.81813430786133,9.97803783416748,-0.4005774259567261,8.326979637145996,5.219781875610352,12.37471389770508,2.204998731613159,1.22856867313385,1.471031665802002,1.727822184562683,0.6431477069854736,1631.99118433251,2982.214085402087,2963.08302238806,0.005672635044902563,0.006189005449414253,Ripe
-544.432861328125,162.8220977783203,24.55293273925781,-10.80863380432129,46.4349479675293,21.21453857421875,2.746336221694946,7.93513011932373,6.024008274078369,10.67746734619141,2.494993448257446,1.321156620979309,1.294987916946411,1.905271291732788,0.6875648498535156,1373.65540656907,2260.332520309073,2614.480818563433,0.008553720079362392,0.005883424077183008,Ripe
-572.102294921875,145.6126251220703,32.69586944580078,-11.77628803253174,39.35154724121094,14.17693138122559,7.118178844451904,11.43917655944824,6.492273807525635,10.41014289855957,2.165022373199463,1.621331214904785,1.330796718597412,2.086655139923096,0.8187229037284851,1800.188007861281,2908.236413172302,3946.539762126866,0.006376221776008606,0.006654703989624977,Ripe
-565.0256958007812,133.6623687744141,31.08113288879395,-9.742119789123535,34.30253601074219,12.00188827514648,4.483859539031982,12.22146415710449,5.875968456268311,9.245423316955566,2.039373636245728,1.470498204231262,1.154160261154175,2.176860570907593,0.738400399684906,1951.158787362187,3051.689617469812,4246.977198401163,0.006623225286602974,0.007261920720338821,Ripe
-566.998779296875,136.5443878173828,25.57462692260742,-13.78100872039795,34.32345581054688,13.33972549438477,6.982964515686035,10.4135046005249,6.159966945648193,14.03402328491211,2.63657283782959,1.652324318885803,1.560492038726807,2.021097421646118,0.8155166506767273,1863.743993664866,2975.937200281545,3933.077046408582,0.006492162588983774,0.006827147211879492,Ripe
-555.5615844726562,130.7256469726562,21.90773582458496,-14.437668800354,30.50574684143066,10.83342361450195,3.152853012084961,9.313138961791992,5.933434963226318,11.98795509338379,3.267232418060303,1.594655156135559,1.368155598640442,2.234961271286011,0.8568682074546814,2127.580289213897,3115.331914358263,4238.612843983209,0.006521284114569426,0.00786894652992487,Ripe
-564.461181640625,127.6160354614258,25.8044548034668,-11.09329319000244,31.28470993041992,11.1941385269165,5.094042301177979,10.08389759063721,6.150802135467529,12.20887851715088,2.663059234619141,1.656594276428223,1.430375218391418,2.115094184875488,0.8235169649124146,2229.626404621266,3184.485204438256,4419.770289179104,0.006584954913705587,0.007660397328436375,Ripe
-558.5181274414062,132.193603515625,26.12999725341797,-13.60827827453613,31.49477577209473,12.01342487335205,3.867754697799683,9.918115615844727,5.673569202423096,12.28305912017822,2.480579853057861,1.41641902923584,1.454332113265991,1.967721581459045,0.737524151802063,2033.22815266086,3125.858328687033,4225.507229477612,0.007302832324057817,0.008678275160491467,Ripe
-555.1369018554688,131.694091796875,23.98383331298828,-12.97683143615723,31.63347053527832,11.5865306854248,3.22092342376709,10.64004993438721,5.753609180450439,12.69516086578369,2.610532522201538,1.472565770149231,1.43251895904541,1.923866510391235,0.7471950650215149,2004.940940823343,3092.145374892693,4141.945545708955,0.007280041929334402,0.008516218513250351,Ripe
-547.2890625,136.8296203613281,21.41307830810547,-17.55409240722656,30.19574737548828,11.38690567016602,2.528312683105469,12.35871982574463,6.666777610778809,12.56397914886475,2.755082845687866,1.604319453239441,1.593911409378052,1.882301568984985,0.780611515045166,1986.007492529079,3038.099039974961,4033.672458022388,0.00819238182157278,0.009619871154427528,Ripe
-554.622802734375,127.3342666625977,27.31315994262695,-11.26105690002441,29.07861137390137,11.29488945007324,1.429252028465271,10.54619026184082,5.738420486450195,11.73072624206543,2.392886400222778,1.462138533592224,1.409472942352295,2.104952096939087,0.7534404397010803,2077.122318218833,3173.476073224557,4230.078125,0.007723819464445114,0.009089027531445026,Ripe
-563.5451049804688,148.6757659912109,19.70219039916992,-15.43619632720947,34.91360092163086,9.65972900390625,-1.413238406181335,8.552970886230469,5.612894058227539,13.45132637023926,2.705446004867554,1.266509175300598,1.489833950996399,1.910595893859863,0.6608037352561951,1699.143096483999,2879.61300659206,3271.082818330224,0.005944498814642429,0.006089713890105486,Ripe
-561.009033203125,123.1400146484375,26.75517272949219,-11.47138214111328,29.52503204345703,10.67133140563965,2.013222932815552,10.71157455444336,5.941879272460938,11.36964130401611,2.525074243545532,1.356196165084839,1.298340678215027,2.054526329040527,0.6858870983123779,2403.318951138559,3348.028693771153,4727.805795242537,0.007376851048320532,0.009036928415298462,Ripe
-565.46826171875,130.2478790283203,19.17316818237305,-16.25534439086914,29.86218070983887,10.73579978942871,-0.3047225773334503,8.466767311096191,5.870886325836182,11.96033763885498,2.395145893096924,1.264685392379761,1.533068537712097,1.882662892341614,0.6766635179519653,1695.994827646357,3050.323514969775,3033.967613106343,0.005847177468240261,0.007046596147119999,Ripe
-587.1343383789062,143.4642028808594,21.41610527038574,-18.32437515258789,30.66331100463867,8.294181823730469,0.341112494468689,9.869294166564941,5.686902523040771,11.97989463806152,2.429347991943359,1.222219467163086,1.385009527206421,1.814005732536316,0.6044175624847412,1797.476080642838,3179.369332158197,3382.605527052239,0.005639790091663599,0.006409056484699249,Ripe
