mfcc_mean_4,mfcc_mean_5,rms_std,rms_mean,mfcc_mean_2,mfcc_mean_8,delta2_std_2,mfcc_std_13,delta_std_13,spectral_centroid_mean,mfcc_mean_1,zcr_mean,mfcc_std_11,spectral_centroid_std,spectral_rolloff_std,delta2_std_13,mfcc_mean_3,mfcc_mean_6,mfcc_std_12,mfcc_mean_7,Label
23.67756843566895,-12.22397327423096,0.005681335460394621,0.005113176070153713,140.149169921875,9.819525718688965,1.677312970161438,11.57953929901123,1.35965883731842,1748.793542209105,-605.1358032226562,0.0248092221185738,8.90873908996582,428.2582695005111,1661.650657996541,0.6498467922210693,14.71738624572754,1.916739940643311,5.807465076446533,32.19902038574219,Ripe
19.7479076385498,-19.63591957092285,0.006680515129119158,0.005648045800626278,141.2895965576172,8.58796501159668,1.899613261222839,12.91050052642822,1.54421603679657,1879.611241775857,-580.1521606445312,0.03028234478648425,9.318204879760742,945.6040399344731,2142.671182594541,0.6490219235420227,15.3664493560791,-5.756866455078125,5.969220638275146,27.90511322021484,Ripe
23.22931289672852,-16.12033081054688,0.00590978330001235,0.005194208584725857,138.9831848144531,9.055169105529785,1.839894533157349,13.35738754272461,1.535458326339722,1882.520049150955,-592.334716796875,0.02997706778606965,9.444968223571777,939.6622788432144,2156.1093269076,0.6867750287055969,12.9083137512207,-1.278965950012207,6.034765720367432,32.6779670715332,Ripe
22.42461395263672,-13.90310955047607,0.006142254453152418,0.004931796342134476,130.2125396728516,9.304797172546387,1.759287357330322,11.47611618041992,1.524144291877747,1992.364377948876,-593.5919189453125,0.0286174919672471,10.2338285446167,520.0877572759067,1771.076757330876,0.7663000226020813,13.74093055725098,0.9525173902511597,6.08353328704834,30.96271896362305,Ripe
23.78764343261719,-9.880121231079102,0.005458822008222342,0.006507968995720148,141.8339080810547,12.62198734283447,1.825421452522278,12.09846019744873,1.571656703948975,1434.593255571928,-585.9736938476562,0.02385857172470978,9.194602012634277,1025.239465054408,2424.249235448882,0.7458412051200867,15.13322257995605,5.861055850982666,5.627205371856689,35.56221008300781,Ripe
22.70139694213867,-13.86546802520752,0.006113758310675621,0.004878032021224499,132.4044342041016,8.917266845703125,1.910758495330811,13.56782531738281,1.571462392807007,1999.371318697308,-599.4765625,0.03023856026785714,9.866825103759766,991.8286247143508,2250.869197094417,0.725562572479248,11.77025508880615,1.771332740783691,6.243500232696533,32.59890365600586,Ripe
19.93850517272949,-16.20078277587891,0.005687810014933348,0.004680915735661983,137.9331207275391,9.192638397216797,2.004966497421265,12.87150764465332,1.560819745063782,1909.8514093028,-590.61279296875,0.03057466573383084,9.099149703979492,449.6349866642762,1642.847443819873,0.7657864093780518,12.27772617340088,-0.6978553533554077,6.272294998168945,30.84869194030762,Ripe
12.18564224243164,-23.17227745056152,0.00586813036352396,0.004468467086553574,138.6725311279297,5.989509582519531,1.817247867584229,11.99212265014648,1.425397038459778,2115.623635380183,-588.4204711914062,0.03683648813225539,11.14146614074707,543.1851254475546,1847.273438373716,0.7726383209228516,8.457497596740723,-5.758507251739502,7.687192916870117,26.27166557312012,Ripe
20.28401565551758,-14.82940101623535,0.006583231035619974,0.005197555292397738,127.8626403808594,9.036798477172852,1.931954622268677,12.55487632751465,1.542100548744202,1891.359017061155,-580.8202514648438,0.02854218490878939,9.11671257019043,479.3827880735124,1649.286477174826,0.7443566918373108,15.75785255432129,0.3178911805152893,6.159885406494141,30.00059509277344,Ripe
20.28401565551758,-14.82940101623535,0.006583231035619974,0.005197555292397738,127.8626403808594,9.036798477172852,1.931954622268677,12.55487632751465,1.542100548744202,1891.359017061155,-580.8202514648438,0.02854218490878939,9.11671257019043,479.3827880735124,1649.286477174826,0.7443566918373108,15.75785255432129,0.3178911805152893,6.159885406494141,30.00059509277344,Ripe
21.5313892364502,-5.779347896575928,0.009924436919391155,0.006748646963387728,106.8585357666016,11.63288879394531,2.015992403030396,11.19538116455078,1.366251349449158,1582.577703588382,-544.0585327148438,0.02380269874585406,9.71039867401123,495.8115127666655,1764.393949396375,0.7142595052719116,22.67879295349121,5.310574531555176,7.031270027160645,27.64216423034668,Ripe
19.2267017364502,-13.28326320648193,0.007886482402682304,0.006170829758048058,117.1151504516602,10.33725547790527,1.884133815765381,11.43573951721191,1.476032257080078,1811.339883690713,-557.7975463867188,0.02800936722636816,8.729653358459473,460.2374870527663,1628.573535611874,0.6690518856048584,16.81328773498535,0.1160009056329727,6.10711145401001,29.15873527526855,Ripe
20.19520950317383,-11.57238864898682,0.009104638360440731,0.006001523230224848,111.6841201782227,7.219698905944824,1.994483590126038,12.59476757049561,1.488172173500061,1811.483209474442,-554.1509399414062,0.02844258525082919,10.30670738220215,461.5049609240119,1649.570772630259,0.7402414083480835,21.21328163146973,-1.115225672721863,7.710361957550049,23.14014625549316,Ripe
20.39523696899414,-14.52206134796143,0.006835999898612499,0.005376319866627455,131.3588104248047,8.054604530334473,1.877697229385376,13.16969966888428,1.574681639671326,1884.464556532579,-574.7857055664062,0.02957138137437811,8.585301399230957,478.8587891223858,1693.841912146968,0.729119598865509,15.01820182800293,-1.027653455734253,6.243644714355469,28.08273124694824,Ripe
14.88780403137207,-11.13231182098389,0.009297986514866352,0.006164952646940947,111.7918243408203,9.508949279785156,2.092635154724121,12.32898807525635,1.487800717353821,1960.454597414151,-542.0640258789062,0.03362581623134328,8.136853218078613,960.7730785686089,2125.295148220248,0.7669563293457031,15.14623641967773,1.110066771507263,6.638049602508545,25.93152236938477,Ripe
18.0529842376709,-15.4323902130127,0.007054821122437716,0.005487303715199232,132.4232940673828,7.681363582611084,2.029665470123291,13.32856369018555,1.565874695777893,1869.405613740728,-570.6382446289062,0.02977220019693201,9.12929916381836,462.8437871458492,1628.055156754682,0.8559529781341553,13.96994400024414,-1.327369451522827,6.506213188171387,28.08974647521973,Ripe
17.22734069824219,-13.74450206756592,0.00879255123436451,0.006194502115249634,117.4589385986328,7.081708908081055,2.118200302124023,11.61142158508301,1.429249286651611,2040.953262388914,-550.5414428710938,0.03293509665215589,8.012208938598633,959.7902069877451,2059.621331680064,0.6832869052886963,14.475266456604,-5.087376117706299,5.864234447479248,21.79971122741699,Ripe
17.79694557189941,-17.02449035644531,0.006356582976877689,0.004980211611837149,137.4818420410156,7.386329174041748,1.913920521736145,12.55423164367676,1.603539824485779,1950.436596729409,-582.5547485351562,0.03314401300787728,7.966197490692139,474.9462424246197,1546.921351550724,0.8620926737785339,12.52365970611572,-1.843096494674683,6.685861110687256,32.40655517578125,Ripe
22.31770133972168,-15.3697624206543,0.00783048290759325,0.006330300588160753,138.04443359375,5.222590446472168,1.983745694160461,10.27965450286865,1.292993545532227,2100.843856009759,-572.2210693359375,0.03364444055762852,9.31069278717041,558.2101386538029,1667.942613981369,0.7009356021881104,5.515331745147705,-9.21866512298584,5.915691375732422,26.33575248718262,Ripe
25.00029182434082,-13.36299419403076,0.007117724977433681,0.006697387434542179,141.9553680419922,11.28495025634766,1.954910755157471,12.68659591674805,1.442112445831299,1615.554525445062,-565.88720703125,0.02848631192993367,9.222606658935547,474.2821139810902,1694.442081299716,0.72979736328125,10.37520980834961,-4.252470970153809,5.95621395111084,34.6116828918457,Ripe
25.04960823059082,-16.4046688079834,0.008017659187316895,0.006608048919588327,134.9198760986328,5.682219982147217,2.067270994186401,10.64737224578857,1.256721973419189,2185.533817464814,-565.62451171875,0.03626480229063019,10.63701057434082,995.0491733112558,1979.182219137747,0.6355410814285278,4.350746154785156,-12.29747200012207,6.536084175109863,27.78099060058594,Ripe
23.96141624450684,-15.99919033050537,0.007872494868934155,0.006908165290951729,142.5820617675781,7.185218811035156,1.896667718887329,11.52243709564209,1.386384248733521,1836.768240829911,-561.8567504882812,0.03151155032131012,10.86757183074951,502.9220722831008,1597.03475867333,0.6765784621238708,5.109675884246826,-8.996617317199707,6.390450000762939,30.92618370056152,Ripe
22.03508949279785,-15.96480178833008,0.006349137052893639,0.006031258963048458,143.0576019287109,7.450306415557861,1.708981394767761,12.58920955657959,1.43048095703125,1597.687969812082,-585.4591674804688,0.02552666355721393,8.734543800354004,421.939733201957,1663.74429025642,0.6535365581512451,18.03131866455078,-0.7856239080429077,5.431613922119141,30.02611541748047,Ripe
21.18820953369141,-17.81071853637695,0.007306290790438652,0.006085761822760105,139.9954071044922,7.719282627105713,2.142811059951782,11.07816791534424,1.353826642036438,2189.300610409738,-575.5958251953125,0.03735392050165837,8.811188697814941,957.9319881633972,1943.036704024692,0.675886332988739,-0.6243696212768555,-9.507940292358398,5.453411102294922,32.71095657348633,Ripe
21.3532829284668,-15.27154445648193,0.00791397038847208,0.006469204090535641,128.8109283447266,7.17411470413208,2.021632671356201,9.911554336547852,1.326919555664062,2277.858910205701,-559.302001953125,0.04185371968283582,11.61797332763672,572.0864942941574,1292.549430467577,0.6579468846321106,-2.840906858444214,-10.367112159729,6.330854415893555,29.80481338500977,Ripe
22.51592063903809,-16.76340866088867,0.008022145368158817,0.006653184536844492,131.6972503662109,8.7855224609375,2.350585699081421,11.47932052612305,1.376116156578064,2192.521291555808,-559.3215942382812,0.03999938458747927,10.04202461242676,1025.87750190341,1996.282036481193,0.6393916010856628,3.649658918380737,-10.46968364715576,5.500919342041016,28.89213180541992,Ripe
23.8528938293457,-18.65099334716797,0.007257469929754734,0.006146429572254419,137.5577392578125,9.496707916259766,2.092149019241333,10.37387943267822,1.296099066734314,2229.104115784621,-569.2291870117188,0.04260031224087894,11.78372764587402,533.7935891402592,1133.801551011253,0.6640769243240356,-1.103063225746155,-14.54867935180664,6.198807239532471,32.77540588378906,Ripe
23.88457870483398,-18.13798141479492,0.00820850022137165,0.006990518886595964,137.6256256103516,7.826898097991943,2.038578987121582,10.51797008514404,1.215044975280762,2319.54150209613,-560.75830078125,0.04567818459784411,12.99618530273438,649.4116619869035,1373.109235133938,0.5886414647102356,-5.664374828338623,-15.66585350036621,6.085178852081299,30.48960876464844,Ripe
23.88457870483398,-18.13798141479492,0.00820850022137165,0.006990518886595964,137.6256256103516,7.826898097991943,2.038578987121582,10.51797008514404,1.215044975280762,2319.54150209613,-560.75830078125,0.04567818459784411,12.99618530273438,649.4116619869035,1373.109235133938,0.5886414647102356,-5.664374828338623,-15.66585350036621,6.085178852081299,30.48960876464844,Ripe
27.53898811340332,-14.46965408325195,0.007171024568378925,0.005950120743364096,124.992561340332,8.897200584411621,2.274510383605957,9.523429870605469,1.165439367294312,2446.086169269659,-572.2687377929688,0.04917712867951907,11.14066410064697,684.0260244879584,1169.232963279745,0.5757923722267151,-0.959393322467804,-13.19969272613525,5.390467643737793,31.83832740783691,Ripe
29.50116539001465,-15.95222663879395,0.006860827095806599,0.005757744424045086,132.5226440429688,9.596176147460938,2.443506717681885,9.573822975158691,1.163987755775452,2465.087398198296,-583.5764770507812,0.04892853441127695,11.56524467468262,711.1376487639372,1289.222955627205,0.6550852060317993,-3.1099534034729,-15.49885940551758,5.8475022315979,33.51095962524414,Ripe
28.00602531433105,-12.89595508575439,0.007453596219420433,0.006128096953034401,126.3352508544922,10.37721729278564,2.186564445495605,9.597911834716797,1.222372770309448,2288.32743393455,-566.7730102539062,0.04316390054933665,11.83708953857422,576.6697113324099,1088.170454541997,0.6292321681976318,1.400452852249146,-11.02874374389648,5.983459949493408,33.18655395507812,Ripe
28.56077003479004,-12.73605728149414,0.008637569844722748,0.006659470498561859,125.5164642333984,9.984625816345215,2.290279865264893,9.35109806060791,1.144199252128601,2554.403772829456,-574.339599609375,0.04904189987562189,13.93929576873779,764.1949174901672,1353.653641973526,0.6269341707229614,-3.526037693023682,-14.24315929412842,5.407063484191895,30.03298950195312,Ripe
23.4027214050293,-12.68026256561279,0.006129794288426638,0.006243438459932804,143.1533203125,9.069008827209473,2.022603511810303,12.69277477264404,1.380769729614258,1566.355872633612,-587.2542724609375,0.02508210898631841,8.959771156311035,494.5634439140932,1783.930160963863,0.6178098320960999,14.0375919342041,0.6647545099258423,5.671072959899902,29.80192184448242,Ripe
27.35515213012695,-14.51624965667725,0.008361391723155975,0.006574292667210102,118.9440536499023,7.928335189819336,2.103378057479858,10.13089847564697,1.205746173858643,2476.884500376177,-563.311279296875,0.04723291096600332,10.16686153411865,709.6731937692558,1252.871048236622,0.6375450491905212,0.239298090338707,-9.85317611694336,5.365890026092529,31.61641693115234,Ripe
26.11977958679199,-13.51863288879395,0.008400735445320606,0.006917877588421106,125.8837051391602,9.995010375976562,2.186641931533813,10.69324684143066,1.270540833473206,2268.39933013007,-560.076171875,0.04402466832504146,11.6789722442627,655.8801268358247,1252.375892989967,0.6226800680160522,2.13472580909729,-10.94107913970947,5.876896858215332,29.20944786071777,Ripe
26.58484840393066,-14.22351264953613,0.008558197878301144,0.006969306617975235,121.929931640625,7.557056903839111,2.289360761642456,9.910018920898438,1.238458752632141,2307.25021387595,-554.8467407226562,0.04419876528814262,11.97756862640381,673.6226740974803,1315.371312040586,0.625802218914032,0.9575098156929016,-11.0452766418457,6.818681716918945,29.94306373596191,Ripe
24.93180656433105,-11.87327671051025,0.008054334670305252,0.006726203951984644,125.3102569580078,10.67394065856934,2.166329383850098,11.36859512329102,1.38779079914093,2211.177927142738,-560.9342651367188,0.04030142257462686,11.81405925750732,667.9707253464738,1323.801423273655,0.7164083123207092,0.002740002702921629,-9.577811241149902,6.485132217407227,29.59921073913574,Ripe
25.43081474304199,-12.54565238952637,0.009098959155380726,0.007497993763536215,128.9054412841797,9.940927505493164,2.214874505996704,10.21277141571045,1.289662837982178,2218.269986564953,-555.3211059570312,0.04159945714137645,11.85628890991211,631.1281368755695,1285.817918238614,0.6685186624526978,0.1754656434059143,-10.49515342712402,6.256036281585693,28.52171516418457,Ripe
23.45464134216309,-16.87391471862793,0.006264071445912123,0.005053166765719652,131.0994415283203,11.20404148101807,2.102268934249878,11.15456771850586,1.297723412513733,2398.329446270566,-582.6279296875,0.04677944910862355,12.42277050018311,614.3114517082507,1072.099126105771,0.6872262358665466,-0.6421730518341064,-11.30585861206055,5.681958675384521,35.22745513916016,Ripe
21.54248237609863,-16.93996810913086,0.006892290432006121,0.00686748931184411,151.2498779296875,10.90209102630615,2.163146495819092,10.33676815032959,1.421948671340942,1720.149519252495,-546.7481689453125,0.03394242977819237,9.214570045471191,538.93189212411,1621.762114500302,0.7495523691177368,5.025265216827393,-8.976641654968262,7.252099514007568,35.73183059692383,Ripe
11.55181980133057,-25.7778205871582,0.006039591040462255,0.005408979952335358,155.4922637939453,13.25484848022461,1.97671377658844,12.39745426177979,1.407418251037598,1936.913138235806,-560.30029296875,0.04270477041873964,9.619175910949707,445.4044246131357,1449.08268430803,0.7163921594619751,-4.948007583618164,-14.36660766601562,6.966134071350098,36.23672485351562,Ripe
26.15490913391113,-14.48327541351318,0.005818667821586132,0.005538024008274078,145.8485260009766,14.88069725036621,2.117168188095093,10.72973918914795,1.263496875762939,1907.716816342328,-577.0934448242188,0.03475637847799003,11.77410125732422,948.2115855177111,1892.573051435808,0.6467365026473999,1.465762138366699,-7.193245887756348,5.617919445037842,41.11394882202148,Ripe
26.15490913391113,-14.48327541351318,0.005818667821586132,0.005538024008274078,145.8485260009766,14.88069725036621,2.117168188095093,10.72973918914795,1.263496875762939,1907.716816342328,-577.0934448242188,0.03475637847799003,11.77410125732422,948.2115855177111,1892.573051435808,0.6467365026473999,1.465762138366699,-7.193245887756348,5.617919445037842,41.11394882202148,Ripe
24.09769248962402,-12.68844509124756,0.006189005449414253,0.005672635044902563,147.6750030517578,9.97803783416748,1.727822184562683,12.37471389770508,1.471031665802002,1631.99118433251,-585.6341552734375,0.02703361447968491,8.326979637145996,431.3465871418862,1638.04277653634,0.6200753450393677,12.60125350952148,2.55110764503479,5.219781875610352,34.81813430786133,Ripe
24.55293273925781,-10.80863380432129,0.005883424077183008,0.008553720079362392,162.8220977783203,21.21453857421875,1.905271291732788,10.67746734619141,1.294987916946411,1373.65540656907,-544.432861328125,0.028818310789801,7.93513011932373,1056.51319184506,2396.690979348478,0.7021240592002869,7.774679660797119,-0.3645488321781158,6.024008274078369,46.4349479675293,Ripe
32.69586944580078,-11.77628803253174,0.006654703989624977,0.006376221776008606,145.6126251220703,14.17693138122559,2.086655139923096,10.41014289855957,1.330796718597412,1800.188007861281,-572.102294921875,0.03417401922678275,11.43917655944824,484.3848267080382,1419.819895020663,0.6590437293052673,1.748709678649902,-9.392930030822754,6.492273807525635,39.35154724121094,Ripe
31.08113288879395,-9.742119789123535,0.007261920720338821,0.006623225286602974,133.6623687744141,12.00188827514648,2.176860570907593,9.245423316955566,1.154160261154175,1951.158787362187,-565.0256958007812,0.0329168072570598,12.22146415710449,453.7935470670226,1182.489569178035,0.6471738815307617,1.56903862953186,-9.372121810913086,5.875968456268311,34.30253601074219,Ripe
25.57462692260742,-13.78100872039795,0.006827147211879492,0.006492162588983774,136.5443878173828,13.33972549438477,2.021097421646118,14.03402328491211,1.560492038726807,1863.743993664866,-566.998779296875,0.03169536432421227,10.4135046005249,466.7921526944288,1313.372549928005,0.7229564785957336,2.247908115386963,-8.236913681030273,6.159966945648193,34.32345581054688,Ripe
21.90773582458496,-14.437668800354,0.00786894652992487,0.006521284114569426,130.7256469726562,10.83342361450195,2.234961271286011,11.98795509338379,1.368155598640442,2127.580289213897,-555.5615844726562,0.04117838541666666,9.313138961791992,565.1313524946031,1322.831416916812,0.6805756688117981,0.6346880197525024,-8.883131980895996,5.933434963226318,30.50574684143066,Ripe
25.8044548034668,-11.09329319000244,0.007660397328436375,0.006584954913705587,127.6160354614258,11.1941385269165,2.115094184875488,12.20887851715088,1.430375218391418,2229.626404621266,-564.461181640625,0.04150876476990049,10.08389759063721,1118.021704768584,2156.777522809568,0.6802980899810791,0.7484003305435181,-7.212997436523438,6.150802135467529,31.28470993041992,Ripe
26.12999725341797,-13.60827827453613,0.008678275160491467,0.007302832324057817,132.193603515625,12.01342487335205,1.967721581459045,12.28305912017822,1.454332113265991,2033.22815266086,-558.5181274414062,0.03509227948797678,9.918115615844727,475.3282683335041,1164.930138818521,0.6265186667442322,1.703693270683289,-9.550569534301758,5.673569202423096,31.49477577209473,Ripe
23.98383331298828,-12.97683143615723,0.008516218513250351,0.007280041929334402,131.694091796875,11.5865306854248,1.923866510391235,12.69516086578369,1.43251895904541,2004.940940823343,-555.1369018554688,0.03496271895729685,10.64004993438721,526.3819420465229,1322.020481795024,0.6324222683906555,1.538492202758789,-7.24070405960083,5.753609180450439,31.63347053527832,Ripe
21.41307830810547,-17.55409240722656,0.009619871154427528,0.00819238182157278,136.8296203613281,11.38690567016602,1.882301568984985,12.56397914886475,1.593911409378052,1986.007492529079,-547.2890625,0.0350550308354063,12.35871982574463,500.0442863559715,1338.539232003644,0.6966052651405334,-0.6184812784194946,-11.06098365783691,6.666777610778809,30.19574737548828,Ripe
27.31315994262695,-11.26105690002441,0.009089027531445026,0.007723819464445114,127.3342666625977,11.29488945007324,2.104952096939087,11.73072624206543,1.409472942352295,2077.122318218833,-554.622802734375,0.03504531379560531,10.54619026184082,576.5521324330874,1382.116212205661,0.6063299179077148,2.93916654586792,-8.621467590332031,5.738420486450195,29.07861137390137,Ripe
19.70219039916992,-15.43619632720947,0.006089713890105486,0.005944498814642429,148.6757659912109,9.65972900390625,1.910595893859863,13.45132637023926,1.489833950996399,1699.143096483999,-563.5451049804688,0.02864826259328358,8.552970886230469,421.5534071959993,1554.059957481164,0.6558531522750854,1.639566898345947,0.3630598783493042,5.612894058227539,34.91360092163086,Ripe
26.75517272949219,-11.47138214111328,0.009036928415298462,0.007376851048320532,123.1400146484375,10.67133140563965,2.054526329040527,11.36964130401611,1.298340678215027,2403.318951138559,-561.009033203125,0.04310883732379768,10.71157455444336,1074.209831266504,1983.438972164576,0.6180181503295898,-0.4246870577335358,-8.690858840942383,5.941879272460938,29.52503204345703,Ripe
19.17316818237305,-16.25534439086914,0.007046596147119999,0.005847177468240261,130.2478790283203,10.73579978942871,1.882662892341614,11.96033763885498,1.533068537712097,1695.994827646357,-565.46826171875,0.02655424051616916,8.466767311096191,419.5665562415619,1624.656515040391,0.7115517258644104,18.71570777893066,-0.7867608070373535,5.870886325836182,29.86218070983887,Ripe
21.41610527038574,-18.32437515258789,0.006409056484699249,0.005639790091663599,143.4642028808594,8.294181823730469,1.814005732536316,11.97989463806152,1.385009527206421,1797.476080642838,-587.1343383789062,0.0280263720460199,9.869294166564941,380.6101355314803,1514.983034626823,0.6130553483963013,13.63151836395264,-3.233487606048584,5.686902523040771,30.66331100463867,Ripe
